TITLE="HAMID MOSLEMI"
VARIABLES = "X","Y","SX","SY","SXY","EROR"
ZONE N=    165 ,E=    152 ,F=FEPOINT ,ET=Quadrilateral
  9.07853300   2.30600000  -2.25944152  -2.12623811  -4.27109409   0.93841619
  7.88297500   5.07885200   7.22335691  22.66250467  -7.26091202   0.22764771
  8.34387800   4.34108900  16.67759004  23.08050973  -3.94499313   0.18705942
  5.64544000   7.65961400  -0.77365352   1.72448887  -1.14142183   1.84693002
  9.48276800   1.16174400  -0.95544159  -1.00457350  -1.85627936   1.84693002
  2.56194800   9.23843800  -0.52203983   0.95801004  -0.39003946   1.84693002
  4.43388600   8.50465000  -0.99892129   0.88783552  -0.81560764   1.84693002
  6.84877700   6.76538000  -1.00904010   5.32463624  -1.51678972   1.84693002
  8.76041400   4.04673600   7.74251060   7.52876249  -5.55817578   0.25341609
  9.18186200   2.98879500  -2.37581131  -1.67780846  -5.26581598   1.11226587
  1.88042700   9.47313200  -0.44257240   0.94406301  -0.18901250   1.84693002
  9.00848300   3.58268000   1.71004293   0.60620309  -5.77126690   0.40214428
  9.46916100   2.23370300  -1.22278561  -5.25941000  -3.79323872   1.00015043
  3.46161200   9.17308200  -1.15119790   0.87274458  -0.51660689   1.84693002
  8.53733400   4.95675700  14.20504483  13.02191667   5.37301543   0.32593853
  9.72680100   1.69574500   0.14493061  -3.17563473  -1.28820719   1.14922959
  7.94924700   5.87809100  -1.85598280   9.20329934  -2.27698066   0.66936394
  6.50717200   7.52594900  -1.55437056   2.51308926  -0.76320407   1.84693002
  0.00000000  10.00000000  -0.09416677   0.91790274  -0.13215661   1.84693002
 10.00000000   0.00000000  -0.59684560   0.27921930  -0.84654137   1.84693002
  5.32619400   8.47610800  -1.29366926   1.34193264  -0.78317407   1.84693002
  1.66666700  10.00000000  -0.41280568   0.99433289  -0.07139677   1.84693002
 10.00000000   1.66666700   0.07271885  -4.66841180   0.04406126   0.68301051
  9.04689600   4.65331600  12.40804361  -1.05220092  -0.71583343   0.31478977
  9.47779700   4.11886600   3.23218932 -13.97126242  -1.92513744   0.32508000
  4.72902100   9.20556800  -1.74391620   1.01333617  -0.47726597   1.84693002
  6.18195900   8.34335200  -1.70145963   1.81808698  -0.46125222   1.84693002
  7.97949600   6.65466600  -1.74364862   6.54811872   1.14955986   1.26889278
  8.74545600   5.73750000  -0.01091299   6.04520448   3.87996218   0.55102903
  7.39154900   7.44008400  -2.31217512   3.28103686   0.31533384   1.84693002
  3.33333300  10.00000000  -1.21298163   0.91921988  -0.26790260   1.84693002
 10.00000000   3.33333300  -1.21958909 -14.27643019  -2.74340267   0.53602323
  7.03952600   8.14290500  -2.05199802   2.24936312   0.27235154   1.84693002
  9.37950700   5.48683600   2.19967183  -9.89945398   3.67929301   0.42353687
  5.87325800   9.14677600  -2.12004157   1.23646220  -0.36710940   1.84693002
  9.72567600   4.88986300  -5.97729851 -20.43578966  -1.31376324   0.19402086
  8.24727400   7.30707300  -2.24488117   3.18064666   2.10397516   1.84693002
  8.88911700   6.53810900  -2.00606969   1.68208602   3.27723202   1.66526503
 10.00000000   5.00000000  -6.01246185 -26.33322880  -0.31267749   0.34441587
  5.00000000  10.00000000  -2.57710243   0.78973944  -0.15976737   1.84693002
  6.77114900   8.90542700  -2.17567706   1.52043149   0.18470956   1.84693002
  7.89344800   8.07758500  -2.04483032   2.18631974   1.30830066   1.84693002
  8.80910900   7.10744300  -2.56015875  -0.07385503   2.96218042   1.84693002
  7.57555700   8.62469400  -1.99615540   1.63776446   0.83724257   1.84693002
  8.74917300   7.94457400  -1.94375782   0.64469266   2.40634510   1.84693002
  9.29093700   7.47714800  -1.87563835  -1.95950061   3.06485597   1.84693002
  7.39472900   9.43866500  -2.24593278   1.19958028   0.60845347   1.84693002
 10.00000000   6.66666700  -1.08601830  -8.67824579   3.62506497   1.02759771
  6.66666700  10.00000000  -2.78521946   0.85820131   0.12418645   1.84693002
  8.33364100   8.67759800  -1.32600237   1.43414058   1.27509770   1.84693002
  7.88108300   9.16963600  -1.73405677   1.58783981   0.95281007   1.84693002
  9.58305800   8.20374700  -0.28891528  -1.29729866   1.32096036   1.84693002
  9.19087800   8.66000100  -1.13118763  -0.09747939   1.58200246   1.84693002
  8.26001900   9.67959700  -1.83983040   0.74442705   0.36897141   1.84693002
  8.61868600   9.38170800  -1.15790409   1.04899884   0.82549694   1.84693002
  8.33333300  10.00000000  -1.51874808   0.92175982   0.04625781   1.84693002
 10.00000000   8.33333300   0.00425357  -2.16542902   0.40025793   1.11525458
 10.00000000  10.00000000  -0.33171249   0.75755398   0.53562941   1.84693002
    19     22     40     35
    19     35     34     24
    19     24     13     10
    19     10      7     22
    50     44     34     35
    50     35     40     57
    50     57     78     66
    50     66     62     44
    97     93    127    112
    97    112    107     99
    97     99     87     86
    97     86     78     93
   119    100     95    117
   119    117    139    132
   119    132    131    116
   119    116    103    100
    79     80     95    100
    79    100    103     91
    79     91     67     58
    79     58     62     80
   110    116    131    122
   110    122    109     89
   110     89     67     91
   110     91    103    116
   136    122    131    141
   136    141    155    145
   136    145    135    124
   136    124    109    122
    68     89    109     94
    68     94     76     55
    68     55     45     53
    68     53     67     89
    43     44     62     58
    43     58     67     53
    43     53     45     36
    43     36     34     44
   106     94    109    124
   106    124    135    115
   106    115     96     88
   106     88     76     94
    60     47     45     55
    60     55     76     88
    60     88     96     69
    60     69     52     47
    28     36     45     32
    28     32     26     18
    28     18     13     24
    28     24     34     36
    37     32     45     47
    37     47     52     42
    37     42     30     27
    37     27     26     32
    16     12     13     18
    16     18     26     27
    16     27     30     17
    16     17     11     12
     6      3      7     10
     6     10     13     12
     6     12     11      4
     6      4      1      3
   137    125     96    115
   137    115    135    144
   137    144    152    149
   137    149    140    125
    14     17     30     25
    14     25     23     15
    14     15      8      9
    14      9     11     17
   111    125    140    134
   111    134    128    101
   111    101     70     85
   111     85     96    125
   148    142    128    134
   148    134    140    151
   148    151    158    154
   148    154    156    142
    46     49     39     33
    46     33     30     48
    46     48     70     64
    46     64     59     49
    51     54     41     38
    51     38     39     49
    51     49     59     61
    51     61     63     54
    90     77     59     64
    90     64     70    101
    90    101    128    114
    90    114    104     77
   133    121    104    114
   133    114    128    142
   133    142    156    147
   133    147    138    121
    98    121    138    113
    98    113    102     81
    98     81     59     77
    98     77    104    121
   108    120    139    117
   108    117     95     92
   108     92     87     99
   108     99    107    120
    31     25     30     33
    31     33     39     38
    31     38     41     29
    31     29     23     25
   157    151    140    149
   157    149    152    160
   157    160    165    162
   157    162    158    151
    82     61     59     81
    82     81    102    105
    82    105    126     84
    82     84     63     61
    56     69     96     85
    56     85     70     48
    56     48     30     42
    56     42     52     69
     1      4      5      2
    11      9      5      4
     8      2      5      9
    78     57     74     93
    40     71     74     57
   127     93     74     71
   107    112    123    120
   127    130    123    112
   139    120    123    130
    87     92     83     75
    95     80     83     92
    62     75     83     80
    78     86     73     66
    87     75     73     86
    62     66     73     75
   131    132    143    141
   139    146    143    132
   155    141    143    146
     8     15     20     21
    23     29     20     15
    41     21     20     29
   152    144    150    153
   135    145    150    144
   155    153    150    145
    41     54     65     72
    63     84     65     54
   126     72     65     84
   102    113    118    105
   138    129    118    113
   126    105    118    129
   156    154    161    163
   158    162    161    154
   165    163    161    162
   152    153    159    160
   155    164    159    153
   165    160    159    164
